word,word_count,df,doc_len,idf,tf,tf-idf,,,,,,,,
दवन,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
दस,2,2,26,2.9240207,0.076923077,0.224924669,,,,,,,,
दस?,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
दा,19,18,215,1.969778191,0.088372093,0.174073422,,,,,,,,
दां,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
दांआ,6,6,24,2.446899446,0.25,0.611724861,,,,,,,,
दांग,6,6,29,2.446899446,0.206896552,0.506255058,,,,,,,,
दांना,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
दांनो,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
दांयै,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
दाइलग,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
दाई,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
"दाखालाम,",1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
दाखो,2,2,26,2.9240207,0.076923077,0.224924669,,,,,,,,
दागाब्राय,1,1,16,3.225050696,0.0625,0.201565669,,,,,,,,
दागोखौ,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
दाङाबाजि,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
दाजाथोंछै,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
दाथा,2,2,18,2.9240207,0.111111111,0.324891189,,,,,,,,
दादु,2,2,21,2.9240207,0.095238095,0.278478162,,,,,,,,
दादों,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
दानबाबो,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
दाना,5,5,57,2.526080692,0.087719298,0.221586026,,,,,,,,
दानानै,1,1,34,3.225050696,0.029411765,0.094854432,,,,,,,,
दानायखौ,1,1,15,3.225050696,0.066666667,0.21500338,,,,,,,,
दानि,6,5,94,2.526080692,0.063829787,0.161239193,,,,,,,,
दानिफ्रायनो,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
दानिया,1,1,15,3.225050696,0.066666667,0.21500338,,,,,,,,
दानुजाब्ला,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
दानो,3,3,43,2.747929441,0.069767442,0.191716008,,,,,,,,
दाबायदिआव,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
दाबायनो,1,1,18,3.225050696,0.055555556,0.179169483,,,,,,,,
दाबाहाय,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
दाबिनाय,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
दाबुं,3,3,17,2.747929441,0.176470588,0.484928725,,,,,,,,
दाबो,13,13,152,2.111107344,0.085526316,0.180555233,,,,,,,,
दाम,2,2,35,2.9240207,0.057142857,0.167086897,,,,,,,,
दामबो,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
दामलांसिगौलै,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
दामहैगौमोन,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
दामावसै,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
दाय,3,3,26,2.747929441,0.115384615,0.317068782,,,,,,,,
दायगैयै,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
दायनिगिरिया,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
दायाखै,1,1,19,3.225050696,0.052631579,0.16973951,,,,,,,,
दायो,2,2,21,2.9240207,0.095238095,0.278478162,,,,,,,,
दारि,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
दारै,1,1,38,3.225050696,0.026315789,0.084869755,,,,,,,,
दार्जीलिंग,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
दालाय,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
दालाल,3,3,31,2.747929441,0.096774194,0.265928656,,,,,,,,
दालालि,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
दालासो,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
दालि,2,2,11,2.9240207,0.181818182,0.531640127,,,,,,,,
दाव,4,4,58,2.622990705,0.068965517,0.180895911,,,,,,,,
दावखा,5,5,37,2.526080692,0.135135135,0.341362256,,,,,,,,
दावखाखौ,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
दावखाफोरालाइ,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
दावखोयो,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
दावदैफोर,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
दावबाइनो,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
दावबायगिरिफोरा,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
दावबायलां।,1,1,16,3.225050696,0.0625,0.201565669,,,,,,,,
दावबायसिया,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
दावबायहैदोंमोन?,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
दावराव,10,10,126,2.225050696,0.079365079,0.176591325,,,,,,,,
दावराव-दावसि,2,2,20,2.9240207,0.1,0.29240207,,,,,,,,
दावरावसो,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
दावला,3,3,25,2.747929441,0.12,0.329751533,,,,,,,,
दावसि,2,2,40,2.9240207,0.05,0.146201035,,,,,,,,
दावहा,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
दासिम,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
दासिमबो,1,1,18,3.225050696,0.055555556,0.179169483,,,,,,,,
दासो,4,4,48,2.622990705,0.083333333,0.218582559,,,,,,,,
दाहालागै।,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
दाहो,2,2,14,2.9240207,0.142857143,0.417717243,,,,,,,,
"दाहो,माबोलाबा",1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
दाहोख्रावबाय,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
दाहोना,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
दाहोनासो,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
दा।,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
दिजितेल,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
दिन,3,3,56,2.747929441,0.053571429,0.147210506,,,,,,,,
दिनथिग्रोलाय,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
दिनथिदो,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
दिनथिदों,1,1,19,3.225050696,0.052631579,0.16973951,,,,,,,,
दिनन्थि,1,1,18,3.225050696,0.055555556,0.179169483,,,,,,,,
दिनी,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
दिनेश,13,13,77,2.111107344,0.168831169,0.35642072,,,,,,,,
दिनेशा,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
दिनै,7,7,188,2.379952656,0.037234043,0.088615258,,,,,,,,
दिनैलाय,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
दिनैसिम,2,2,24,2.9240207,0.083333333,0.243668392,,,,,,,,
दिनैसो,3,3,24,2.747929441,0.125,0.34349118,,,,,,,,
दिन्थि,3,3,43,2.747929441,0.069767442,0.191716008,,,,,,,,
दिन्थिदों,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
दिन्थिनाय,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
दिपेन,5,5,92,2.526080692,0.054347826,0.137286994,,,,,,,,
दिपेनआ,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
दिपेनालाय,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
दिफेन,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
दिबलद,2,2,30,2.9240207,0.066666667,0.194934713,,,,,,,,
दिमाजों,1,1,16,3.225050696,0.0625,0.201565669,,,,,,,,
दिल्ली,1,1,16,3.225050696,0.0625,0.201565669,,,,,,,,
दिल्लीनि,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
दिल्लीया,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
दिसथ्रिकआव,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
दिसपुरआ,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
दिसफुर,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
दिहुनगिरिया,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
दिहुनजोब,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
दिहुन्नो,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
दीनवी,30,30,165,1.747929441,0.181818182,0.317805353,,,,,,,,
दुइ,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
दुकानो,3,3,21,2.747929441,0.142857143,0.392561349,,,,,,,,
दुखु,2,2,21,2.9240207,0.095238095,0.278478162,,,,,,,,
दुगविण्व,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
दुगविये,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
दुगवी,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
दुगा,7,5,118,2.526080692,0.059322034,0.149852244,,,,,,,,
दुगैगास,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
दुगैग्रा,2,2,26,2.9240207,0.076923077,0.224924669,,,,,,,,
दुथां,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
दुथांफोरा,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
दुफां,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
दुरुं,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
दे,5,4,75,2.622990705,0.066666667,0.174866047,,,,,,,,
देखांनायनि,1,1,19,3.225050696,0.052631579,0.16973951,,,,,,,,
देखाय,1,1,21,3.225050696,0.047619048,0.153573843,,,,,,,,
देखायग्रा,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
देखायदों,3,3,26,2.747929441,0.115384615,0.317068782,,,,,,,,
देखायना,1,1,16,3.225050696,0.0625,0.201565669,,,,,,,,
देखायनाङाब्रा,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
देखायबानो,1,1,15,3.225050696,0.066666667,0.21500338,,,,,,,,
देखायबाय,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
देखायो,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
देखै,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
देख्रेबनि,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
देथारगोन,2,2,35,2.9240207,0.057142857,0.167086897,,,,,,,,
देथारदोलै,2,2,17,2.9240207,0.117647059,0.344002435,,,,,,,,
देथारहैदो,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
देदला,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
देनजारलै,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
देनां,1,1,27,3.225050696,0.037037037,0.119446322,,,,,,,,
देबोजीत,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
देरनाय,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
देरसिन,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
देरसिनखौ,4,4,21,2.622990705,0.19047619,0.499617277,,,,,,,,
देरहबै,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
देरहा,4,4,42,2.622990705,0.095238095,0.249808639,,,,,,,,
देरहाबा,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
देरहाबोबाय,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
देरहासारनाय,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
देलहिया,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
देहायारि,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
दै,3,3,17,2.747929441,0.176470588,0.484928725,,,,,,,,
दैआव,2,2,21,2.9240207,0.095238095,0.278478162,,,,,,,,
दैखर,2,2,32,2.9240207,0.0625,0.182751294,,,,,,,,
दैखरआव,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
दैखारना,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
दैदेन,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
दैदेनगिरि,3,3,48,2.747929441,0.0625,0.17174559,,,,,,,,
दैदेनगिरिफोरनि,2,2,53,2.9240207,0.037735849,0.110340404,,,,,,,,
दैदेनगिरिफोरा,2,2,31,2.9240207,0.064516129,0.188646497,,,,,,,,
दैदेनगिरिफोरासो,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
दैदेनगिरिफ्रा,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
दैदेनगिरिसिम,1,1,15,3.225050696,0.066666667,0.21500338,,,,,,,,
दैदेनजादो,1,1,19,3.225050696,0.052631579,0.16973951,,,,,,,,
दैमारिखौ,4,4,54,2.622990705,0.074074074,0.194295608,,,,,,,,
दैमारिनि,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
दैरसिनखौ,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
दो,3,3,14,2.747929441,0.214285714,0.588842023,,,,,,,,
दों,2,2,20,2.9240207,0.1,0.29240207,,,,,,,,
दोंग,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
दोंमोन,2,2,9,2.9240207,0.222222222,0.649782378,,,,,,,,
दोंसे,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
दोकान,4,4,22,2.622990705,0.181818182,0.476907401,,,,,,,,
दोखन,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
दोख्रेब,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
दोद,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
दोन,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
दोनगोन,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
दोनजानाय,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
दोनजाला,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
दोनथदों,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
दोनदोलै,2,2,17,2.9240207,0.117647059,0.344002435,,,,,,,,
दोनबाय,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
दोना,1,1,16,3.225050696,0.0625,0.201565669,,,,,,,,
दोनैआनो,1,1,16,3.225050696,0.0625,0.201565669,,,,,,,,
दोन्नांगौ,2,2,21,2.9240207,0.095238095,0.278478162,,,,,,,,
दोन्नायनिख्रुइ,1,1,16,3.225050696,0.0625,0.201565669,,,,,,,,
दोन्नो,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
दोबथिं,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
दोरखार,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
दोलोआव,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
दोलोनि,2,2,21,2.9240207,0.095238095,0.278478162,,,,,,,,
दौ,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
दौगोन,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
द्रायबाय,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
द्राराय,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
द्रेस,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
द्रेसखौ,1,1,22,3.225050696,0.045454545,0.146593213,,,,,,,,
द्विमालु,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
द्वी,2,2,8,2.9240207,0.25,0.731005175,,,,,,,,
धनजित,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
धनजिथ,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
धनञ्जय,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
धुमकि,2,2,14,2.9240207,0.142857143,0.417717243,,,,,,,,
धोरज,1,1,16,3.225050696,0.0625,0.201565669,,,,,,,,
धोरमो,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
धोरोम,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
धोरोमखौ,2,2,21,2.9240207,0.095238095,0.278478162,,,,,,,,
धोरोमनि,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
न,6,6,67,2.446899446,0.089552239,0.219125324,,,,,,,,
न',4,4,46,2.622990705,0.086956522,0.228086148,,,,,,,,
नं,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
नंआ,2,2,16,2.9240207,0.125,0.365502588,,,,,,,,
नंआ।,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
नंखाय,2,2,13,2.9240207,0.153846154,0.449849339,,,,,,,,
"नंखाय,",1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
नंखायखौ,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
नंगनव,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
नंगनी,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
नंगलाइबै,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
नंगलाईव,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
नंगलाएंव,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
नंगा,19,19,119,1.946297095,0.159663866,0.310753318,,,,,,,,
नंगौ,3,3,30,2.747929441,0.1,0.274792944,,,,,,,,
नंगौना,3,3,35,2.747929441,0.085714286,0.235536809,,,,,,,,
नंग्गु,3,3,14,2.747929441,0.214285714,0.588842023,,,,,,,,
नंग्लैडव,2,2,11,2.9240207,0.181818182,0.531640127,,,,,,,,
नंङा,2,1,10,3.225050696,0.2,0.645010139,,,,,,,,
नंङा।,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
नंजोफगौ,1,1,62,3.225050696,0.016129032,0.052016947,,,,,,,,
नंजोबा,2,1,8,3.225050696,0.25,0.806262674,,,,,,,,
नंथारगौ,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
नंदां,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
नंनायनि,1,1,16,3.225050696,0.0625,0.201565669,,,,,,,,
नंबां,1,1,16,3.225050696,0.0625,0.201565669,,,,,,,,
नंमारगौ,1,1,62,3.225050696,0.016129032,0.052016947,,,,,,,,
नंला,2,2,20,2.9240207,0.1,0.29240207,,,,,,,,
नआव,4,4,40,2.622990705,0.1,0.26229907,,,,,,,,
नई,68,66,447,1.405506761,0.15212528,0.213813109,,,,,,,,
नखरखौ,1,1,18,3.225050696,0.055555556,0.179169483,,,,,,,,
नखरनि,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
नखराव,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
नखौ,4,4,23,2.622990705,0.173913043,0.456172296,,,,,,,,
नगलाइबै,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
नगाँव,3,3,13,2.747929441,0.230769231,0.634137563,,,,,,,,
नगेन,1,1,62,3.225050696,0.016129032,0.052016947,,,,,,,,
नगोयै,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
नग्न,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
नङा,18,18,266,1.969778191,0.067669173,0.133293261,,,,,,,,
नङाब्ला,5,5,65,2.526080692,0.076923077,0.194313899,,,,,,,,
"नङाब्ला,",1,1,18,3.225050696,0.055555556,0.179169483,,,,,,,,
नङालै,2,2,24,2.9240207,0.083333333,0.243668392,,,,,,,,
नङा।,2,2,23,2.9240207,0.086956522,0.25426267,,,,,,,,
नङैनि,2,2,22,2.9240207,0.090909091,0.265820064,,,,,,,,
नझ,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
नदव,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
नन,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
ननि,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
नमा,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
नम्बर,2,2,23,2.9240207,0.086956522,0.25426267,,,,,,,,
नया,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
नयाव,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
नव,5,5,33,2.526080692,0.151515152,0.382739499,,,,,,,,
नवंग,18,18,86,1.969778191,0.209302326,0.412279156,,,,,,,,
नवंगकव,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
नवंगखव,2,2,8,2.9240207,0.25,0.731005175,,,,,,,,
नवंगजवंग,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
नवंगनई,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
नवंगनी,8,8,41,2.321960709,0.195121951,0.453065504,,,,,,,,
नवंगसरी,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
नवंगसा,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
नवंगा,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
नवंगी,3,3,14,2.747929441,0.214285714,0.588842023,,,,,,,,
नवनवी,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
नवाओ,37,37,207,1.656848972,0.178743961,0.296151749,,,,,,,,
नविन,2,2,11,2.9240207,0.181818182,0.531640127,,,,,,,,
नवी,2,2,18,2.9240207,0.111111111,0.324891189,,,,,,,,
नस्थ,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
ना,22,22,311,1.882628015,0.07073955,0.133176258,,,,,,,,
"ना,",1,1,20,3.225050696,0.05,0.161252535,,,,,,,,
ना?,1,1,28,3.225050696,0.035714286,0.115180382,,,,,,,,
नां,1,1,16,3.225050696,0.0625,0.201565669,,,,,,,,
नांगगु,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
नांगलीबाई,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
नांगव,17,17,101,1.994601775,0.168316832,0.335725051,,,,,,,,
नांगौ,18,16,146,2.020930713,0.123287671,0.249155841,,,,,,,,
नांगौब्ला,2,2,34,2.9240207,0.058823529,0.172001218,,,,,,,,
नांगौलै,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
नांगौ।,1,1,30,3.225050696,0.033333333,0.10750169,,,,,,,,
नांङा,2,2,16,2.9240207,0.125,0.365502588,,,,,,,,
नांथाव।,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
"नांदिआ,",1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
नांदेरनाय,2,2,20,2.9240207,0.1,0.29240207,,,,,,,,
नांदों,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
नांना,3,3,31,2.747929441,0.096774194,0.265928656,,,,,,,,
नांनाय,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
नांनोसै,1,1,16,3.225050696,0.0625,0.201565669,,,,,,,,
नांबाय,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
