word,word_count,doc_count,doc_len,idf,tf,tf-idf
ছোৱালিৰ,1,1,15,3.605951158,0.066666667,0.240396744
ছোৱালী,75,72,827,1.748618661,0.090689238,0.158580894
"ছোৱালী,",2,2,29,3.304921162,0.068965517,0.227925597
"ছোৱালী,,",1,1,13,3.605951158,0.076923077,0.277380858
ছোৱালী।যেনেতেনে,1,1,10,3.605951158,0.1,0.360595116
ছোৱালীক,11,11,157,2.564558472,0.070063694,0.179682441
ছোৱালীজনী,1,1,4,3.605951158,0.25,0.901487789
ছোৱালীজনীৰ,3,3,34,3.128829903,0.088235294,0.276073227
ছোৱালীবিলাকক,1,1,16,3.605951158,0.0625,0.225371947
ছোৱালীবোৰক,1,1,20,3.605951158,0.05,0.180297558
ছোৱালীবোৰকজীয়াই,1,1,15,3.605951158,0.066666667,0.240396744
ছোৱালীয়ে,1,1,15,3.605951158,0.066666667,0.240396744
ছোৱালীযে,1,1,22,3.605951158,0.045454545,0.163906871
ছোৱালীয়ে,3,3,52,3.128829903,0.057692308,0.180509417
ছোৱালীৰ,5,5,69,2.906981153,0.072463768,0.210650808
ছোৱালীৰো,1,1,13,3.605951158,0.076923077,0.277380858
ছোৱীলী,1,1,6,3.605951158,0.166666667,0.60099186
ছৌদী,2,2,28,3.304921162,0.071428571,0.236065797
ছয়তানৰ,1,1,2,3.605951158,0.5,1.802975579
ছৰ,1,1,4,3.605951158,0.25,0.901487789
ছ’চিয়াল,1,1,18,3.605951158,0.055555556,0.20033062
জংঘল,1,1,8,3.605951158,0.125,0.450743895
জংঘলত,1,1,10,3.605951158,0.1,0.360595116
জংঘলী,2,2,7,3.304921162,0.285714286,0.944263189
জই,2,1,5,3.605951158,0.4,1.442380463
জইন,2,2,19,3.304921162,0.105263158,0.347886438
জগত,1,1,11,3.605951158,0.090909091,0.327813742
জগতখনত,1,1,12,3.605951158,0.083333333,0.30049593
জগতত,2,2,21,3.304921162,0.095238095,0.314754396
জগতলৈ,1,1,13,3.605951158,0.076923077,0.277380858
জগতৰ,1,1,12,3.605951158,0.083333333,0.30049593
জগন্য,1,1,7,3.605951158,0.142857143,0.51513588
জগার,1,1,6,3.605951158,0.166666667,0.60099186
জগ্য,1,1,5,3.605951158,0.2,0.721190232
জগৰত,1,1,21,3.605951158,0.047619048,0.17171196
জগৰীয়া,4,4,55,3.003891166,0.072727273,0.218464812
জঘণ্য,1,1,10,3.605951158,0.1,0.360595116
জঘন্য,4,4,52,3.003891166,0.076923077,0.231068551
জঙৰ,1,1,10,3.605951158,0.1,0.360595116
জটিল,2,2,8,3.304921162,0.25,0.82623029
জড়িত,1,1,34,3.605951158,0.029411765,0.106057387
জড়িত।,1,1,11,3.605951158,0.090909091,0.327813742
জডিয়তে,1,1,20,3.605951158,0.05,0.180297558
জদি,2,2,26,3.304921162,0.076923077,0.254224705
"জদী,,",1,1,17,3.605951158,0.058823529,0.212114774
জধা,3,3,33,3.128829903,0.090909091,0.284439082
জধা-মূৰ্খ,2,2,10,3.304921162,0.2,0.660984232
জন,12,11,197,2.564558472,0.060913706,0.15621676
জনক,5,5,63,2.906981153,0.079365079,0.23071279
জনকে,2,2,14,3.304921162,0.142857143,0.472131595
জনগণক,1,1,22,3.605951158,0.045454545,0.163906871
জনগণৰ,1,1,13,3.605951158,0.076923077,0.277380858
জনগন,1,1,33,3.605951158,0.03030303,0.109271247
"জনগোষ্ঠী,বড়ো",1,1,9,3.605951158,0.111111111,0.40066124
জনগোষ্ঠীক,1,1,18,3.605951158,0.055555556,0.20033062
জনগোষ্ঠীৰ,3,3,45,3.128829903,0.066666667,0.20858866
জনজাতি,1,1,12,3.605951158,0.083333333,0.30049593
জনজাতীয়,1,1,9,3.605951158,0.111111111,0.40066124
জনতা,7,6,74,2.827799907,0.094594595,0.267494586
জনতাই,2,2,32,3.304921162,0.0625,0.206557573
জনতাই।,1,1,22,3.605951158,0.045454545,0.163906871
জনতাক,1,1,19,3.605951158,0.052631579,0.189786903
জনতাৰ,3,3,57,3.128829903,0.052631579,0.164675258
জননি,1,1,17,3.605951158,0.058823529,0.212114774
জনপ্রতিনিধি,1,1,17,3.605951158,0.058823529,0.212114774
জনপ্ৰিয়,4,4,67,3.003891166,0.059701493,0.179336786
জনপ্ৰিয়।,1,1,14,3.605951158,0.071428571,0.25756794
জনপ্ৰিয়,3,3,28,3.128829903,0.107142857,0.335231775
জনসংখ্যা,4,4,62,3.003891166,0.064516129,0.19379943
জনসাধাৰণ,1,1,11,3.605951158,0.090909091,0.327813742
জনসাধাৰণক,1,1,29,3.605951158,0.034482759,0.124343143
জনসাধাৰণে,1,1,16,3.605951158,0.0625,0.225371947
জনসাধাৰণেই,1,1,29,3.605951158,0.034482759,0.124343143
জনসাধাৰণৰ,2,2,35,3.304921162,0.057142857,0.188852638
জনা,3,3,52,3.128829903,0.057692308,0.180509417
জনাই,1,1,23,3.605951158,0.043478261,0.156780485
জনাইছে,1,1,7,3.605951158,0.142857143,0.51513588
জনাইছো,1,1,5,3.605951158,0.2,0.721190232
জনাইছো।,1,1,7,3.605951158,0.142857143,0.51513588
জনাইছোঁ,2,2,24,3.304921162,0.083333333,0.275410097
জনাওঁ,1,1,16,3.605951158,0.0625,0.225371947
জনাব,6,6,66,2.827799907,0.090909091,0.257072719
জনাবনে?,1,1,8,3.605951158,0.125,0.450743895
জনালো,3,3,71,3.128829903,0.042253521,0.13220408
জনালোঁ,9,9,127,2.651708648,0.070866142,0.187916361
জনালোঁ।,4,4,44,3.003891166,0.090909091,0.273081015
জনি,6,6,93,2.827799907,0.064516129,0.182438704
"জনি,",1,1,10,3.605951158,0.1,0.360595116
জনিক,4,4,42,3.003891166,0.095238095,0.286084873
জনিক।,1,1,19,3.605951158,0.052631579,0.189786903
জনিত,1,1,21,3.605951158,0.047619048,0.17171196
জনিৰ,5,5,43,2.906981153,0.11627907,0.338021064
জনী,24,24,218,2.225739916,0.110091743,0.245035587
জনীক,12,12,112,2.526769912,0.107142857,0.270725348
জনীকে,1,1,19,3.605951158,0.052631579,0.189786903
জনীকো,1,1,15,3.605951158,0.066666667,0.240396744
জনীয়ে,2,2,28,3.304921162,0.071428571,0.236065797
জনীহে,1,1,5,3.605951158,0.2,0.721190232
জনীয়ে,5,5,37,2.906981153,0.135135135,0.392835291
জনীয়েই,1,1,18,3.605951158,0.055555556,0.20033062
জনীৰ,12,12,119,2.526769912,0.100840336,0.254800327
জনীৰে,1,1,14,3.605951158,0.071428571,0.25756794
জনে,12,12,158,2.526769912,0.075949367,0.191906576
জনে।,2,2,23,3.304921162,0.086956522,0.287384449
জনেই,2,2,25,3.304921162,0.08,0.264393693
জনোৱা,3,2,30,3.304921162,0.1,0.330492116
জন্তূ,1,1,8,3.605951158,0.125,0.450743895
জন্ম,17,17,218,2.375502236,0.077981651,0.185245587
জন্মদিয়া,1,1,16,3.605951158,0.0625,0.225371947
জন্মৰ,1,1,19,3.605951158,0.052631579,0.189786903
জন্য,2,2,27,3.304921162,0.074074074,0.244808975
জনৰ,4,4,52,3.003891166,0.076923077,0.231068551
জনৰে,1,1,9,3.605951158,0.111111111,0.40066124
জপিয়াই,2,2,27,3.304921162,0.074074074,0.244808975
জবা,1,1,5,3.605951158,0.2,0.721190232
জবাবদিহি,1,1,36,3.605951158,0.027777778,0.10016531
জমজ,1,1,24,3.605951158,0.041666667,0.150247965
জমণি,1,1,25,3.605951158,0.04,0.144238046
জমা,1,1,17,3.605951158,0.058823529,0.212114774
জয়,18,18,209,2.350678652,0.086124402,0.202450793
জয়।,2,2,31,3.304921162,0.064516129,0.21322072
জয়টো,1,1,13,3.605951158,0.076923077,0.277380858
জয়ন্ত,1,1,27,3.605951158,0.037037037,0.133553747
জয়লাভ,1,1,12,3.605951158,0.083333333,0.30049593
জয়িন,1,1,11,3.605951158,0.090909091,0.327813742
জয়ী,2,2,46,3.304921162,0.043478261,0.143692224
জল,2,1,9,3.605951158,0.222222222,0.801322479
জলকীয়া,4,4,30,3.003891166,0.133333333,0.400518822
জলকীয়া,5,5,43,2.906981153,0.11627907,0.338021064
জলকীয়াৰ,1,1,11,3.605951158,0.090909091,0.327813742
জলসম্পদ,1,1,33,3.605951158,0.03030303,0.109271247
জলাই,2,2,9,3.304921162,0.222222222,0.734426925
জলাব,1,1,8,3.605951158,0.125,0.450743895
জলালি,1,1,10,3.605951158,0.1,0.360595116
জলালে,1,1,13,3.605951158,0.076923077,0.277380858
জলি,1,1,10,3.605951158,0.1,0.360595116
জহঢ়া,2,2,15,3.304921162,0.133333333,0.440656155
জহনি,1,1,3,3.605951158,0.333333333,1.201983719
জহনী,4,4,33,3.003891166,0.121212121,0.36410802
জহনীযোৱা,1,1,4,3.605951158,0.25,0.901487789
জহন্নমে,1,1,17,3.605951158,0.058823529,0.212114774
জহন্নামে,2,2,9,3.304921162,0.222222222,0.734426925
জহিনী,1,1,10,3.605951158,0.1,0.360595116
জহেশ্বৰ,1,1,2,3.605951158,0.5,1.802975579
জহৰা,15,15,128,2.429859899,0.1171875,0.284749207
জহৰাক,1,1,13,3.605951158,0.076923077,0.277380858
জহৰাতোৰ,1,1,4,3.605951158,0.25,0.901487789
জহৰি,1,1,9,3.605951158,0.111111111,0.40066124
জহৰী,2,2,2,3.304921162,1,3.304921162
জহৰীৰ,1,1,7,3.605951158,0.142857143,0.51513588
জা,1,1,13,3.605951158,0.076923077,0.277380858
জাই,3,3,56,3.128829903,0.053571429,0.167615888
জাওতে,1,1,11,3.605951158,0.090909091,0.327813742
জাকেই,1,1,15,3.605951158,0.066666667,0.240396744
জাগিছে,2,2,23,3.304921162,0.086956522,0.287384449
জাগিবৰ,2,2,23,3.304921162,0.086956522,0.287384449
জাগে,1,1,15,3.605951158,0.066666667,0.240396744
জাছিলু,1,1,4,3.605951158,0.25,0.901487789
জাছিলোঁ,1,1,6,3.605951158,0.166666667,0.60099186
জাত,8,8,68,2.702861171,0.117647059,0.317983667
জাত-পাত,1,1,7,3.605951158,0.142857143,0.51513588
জাত-পাতে,1,1,14,3.605951158,0.071428571,0.25756794
জাত।,2,2,19,3.304921162,0.105263158,0.347886438
জাতি,15,15,223,2.429859899,0.067264574,0.163443491
"জাতি,",1,1,14,3.605951158,0.071428571,0.25756794
জাতি।,3,3,56,3.128829903,0.053571429,0.167615888
জাতিক,3,3,48,3.128829903,0.0625,0.195551869
জাতিটো,1,1,16,3.605951158,0.0625,0.225371947
জাতিটোক,1,1,8,3.605951158,0.125,0.450743895
জাতিটোতকৈ,1,1,18,3.605951158,0.055555556,0.20033062
জাতিটোৰ,2,2,21,3.304921162,0.095238095,0.314754396
জাতিটোৱে,1,1,3,3.605951158,0.333333333,1.201983719
জাতিদ্ৰহি,1,1,4,3.605951158,0.25,0.901487789
জাতিদ্ৰোহী,1,1,33,3.605951158,0.03030303,0.109271247
জাতিয়ে,1,1,7,3.605951158,0.142857143,0.51513588
জাতিৰ,9,9,132,2.651708648,0.068181818,0.180798317
জাতিৰে,1,1,17,3.605951158,0.058823529,0.212114774
জাতীয়,1,1,9,3.605951158,0.111111111,0.40066124
জাতীয়তাবাদ,1,1,24,3.605951158,0.041666667,0.150247965
জাতীয়তাবাদীৰ,1,1,20,3.605951158,0.05,0.180297558
জাতী়য়তাবাদৰ,1,1,9,3.605951158,0.111111111,0.40066124
জাতীয়,2,2,44,3.304921162,0.045454545,0.150223689
জাতীয়তাবাদী,1,1,20,3.605951158,0.05,0.180297558
জাতৰ,4,3,38,3.128829903,0.105263158,0.329350516
জাতৰ।,1,1,15,3.605951158,0.066666667,0.240396744
জাদা,1,1,3,3.605951158,0.333333333,1.201983719
জানা,5,5,42,2.906981153,0.119047619,0.346069185
"জানা,আনক",1,1,10,3.605951158,0.1,0.360595116
জানাজা,1,1,8,3.605951158,0.125,0.450743895
জানি,2,2,18,3.304921162,0.111111111,0.367213462
জানিব,6,6,101,2.827799907,0.059405941,0.167988113
জানিবলৈ,1,1,37,3.605951158,0.027027027,0.097458139
জানিলে,1,1,3,3.605951158,0.333333333,1.201983719
জানিলেও,1,1,21,3.605951158,0.047619048,0.17171196
"জানুৱাৰ,ৰেপাৰ",1,1,9,3.605951158,0.111111111,0.40066124
জানে,18,18,283,2.350678652,0.06360424,0.14951313
জানে।,2,2,18,3.304921162,0.111111111,0.367213462
জানে।।,1,1,17,3.605951158,0.058823529,0.212114774
জানেনে,2,2,24,3.304921162,0.083333333,0.275410097
জানেনে?,1,1,14,3.605951158,0.071428571,0.25756794
জানেনে।,1,1,10,3.605951158,0.1,0.360595116
জানো,16,16,194,2.401831175,0.082474227,0.198089169
জানো!,1,1,8,3.605951158,0.125,0.450743895
জানো..,1,1,5,3.605951158,0.2,0.721190232
জানো?,2,2,28,3.304921162,0.071428571,0.236065797
জাপ,1,1,9,3.605951158,0.111111111,0.40066124
জাপানত,1,1,14,3.605951158,0.071428571,0.25756794
জাপি,2,2,23,3.304921162,0.086956522,0.287384449
জাব,1,1,8,3.605951158,0.125,0.450743895
জাবলে,1,1,17,3.605951158,0.058823529,0.212114774
জাবাৰা,1,1,8,3.605951158,0.125,0.450743895
জাবি,1,1,32,3.605951158,0.03125,0.112685974
জাবেদ,2,2,26,3.304921162,0.076923077,0.254224705
জাবৰ,2,2,19,3.304921162,0.105263158,0.347886438
জাভেদক,1,1,13,3.605951158,0.076923077,0.277380858
জাভেদে,1,1,9,3.605951158,0.111111111,0.40066124
জাম,2,2,23,3.304921162,0.086956522,0.287384449
জামান,1,1,16,3.605951158,0.0625,0.225371947
জামানাৰ,1,1,11,3.605951158,0.090909091,0.327813742
জাল,2,2,21,3.304921162,0.095238095,0.314754396
জালুকবাৰী,1,1,12,3.605951158,0.083333333,0.30049593
জালুকবাৰী),1,1,18,3.605951158,0.055555556,0.20033062
জাহান্নামত,1,1,8,3.605951158,0.125,0.450743895
জাহ্নৱী,1,1,14,3.605951158,0.071428571,0.25756794
জাৰয,1,1,15,3.605951158,0.066666667,0.240396744
জাৰি,1,1,4,3.605951158,0.25,0.901487789
জাৱ,1,1,16,3.605951158,0.0625,0.225371947
জাৱই,1,1,31,3.605951158,0.032258065,0.116321005
জাৱেদক,1,1,9,3.605951158,0.111111111,0.40066124
জাৱৰ,2,2,25,3.304921162,0.08,0.264393693
জি,2,2,23,3.304921162,0.086956522,0.287384449
জিকা,2,2,36,3.304921162,0.055555556,0.183606731
জিকালে,1,1,18,3.605951158,0.055555556,0.20033062
জিকি,1,1,7,3.605951158,0.142857143,0.51513588
জিকিব,6,5,62,2.906981153,0.096774194,0.281320757
জিকিবলৈ,1,1,14,3.605951158,0.071428571,0.25756794
জিকিলেও,1,1,27,3.605951158,0.037037037,0.133553747
জিকে,1,1,9,3.605951158,0.111111111,0.40066124
জিচিল,1,1,15,3.605951158,0.066666667,0.240396744
জিতি,2,2,18,3.304921162,0.111111111,0.367213462
জিনছ,1,1,18,3.605951158,0.055555556,0.20033062
জিন্দা,2,2,22,3.304921162,0.090909091,0.300447378
জিন্দাবাদ,15,14,91,2.459823122,0.164835165,0.40546535
"জিন্দাবাদ,আম",2,2,23,3.304921162,0.086956522,0.287384449
জিন্দাবাদ।,2,2,16,3.304921162,0.125,0.413115145
জিবন,1,1,14,3.605951158,0.071428571,0.25756794
জিবনত‌,1,1,11,3.605951158,0.090909091,0.327813742
জিবস্রষ্ঠা,1,1,2,3.605951158,0.5,1.802975579
জিবি,2,2,19,3.304921162,0.105263158,0.347886438
জিবুৰ,1,1,39,3.605951158,0.025641026,0.092460286
জিভাখন,1,1,9,3.605951158,0.111111111,0.40066124
জিভাখনত,1,1,7,3.605951158,0.142857143,0.51513588
জিভাখনো।,1,1,16,3.605951158,0.0625,0.225371947
জিমানে,1,1,21,3.605951158,0.047619048,0.17171196
জিয়েক,1,1,5,3.605951158,0.2,0.721190232
জিলা,3,3,46,3.128829903,0.065217391,0.204054124
জিলাতে,1,1,28,3.605951158,0.035714286,0.12878397
জিলাৰ,1,1,12,3.605951158,0.083333333,0.30049593
জিলা🤣🤣🤣,1,1,10,3.605951158,0.1,0.360595116
জিহাদ,1,1,19,3.605951158,0.052631579,0.189786903
জিহেতু,1,1,12,3.605951158,0.083333333,0.30049593
জিয়াই,1,1,6,3.605951158,0.166666667,0.60099186
জী,2,2,20,3.304921162,0.1,0.330492116
জীউছৰ,1,1,12,3.605951158,0.083333333,0.30049593
জীক,1,1,15,3.605951158,0.066666667,0.240396744
জীবন,1,1,8,3.605951158,0.125,0.450743895
জীবনে,1,1,5,3.605951158,0.2,0.721190232
জীয়া,1,1,25,3.605951158,0.04,0.144238046
জীয়াই,11,11,107,2.564558472,0.102803738,0.263646198
জীয়েক,1,1,15,3.605951158,0.066666667,0.240396744
"জীয়েক,",1,1,18,3.605951158,0.055555556,0.20033062
জীয়েক?,1,1,5,3.605951158,0.2,0.721190232
জীয়েকৰ,1,1,4,3.605951158,0.25,0.901487789
জীয়ৰি,1,1,17,3.605951158,0.058823529,0.212114774
জীয়াই,11,11,120,2.564558472,0.091666667,0.235084527
জীয়েকক,1,1,11,3.605951158,0.090909091,0.327813742
জীয়েককেইজনীকো,1,1,10,3.605951158,0.1,0.360595116
জীয়ৰী,1,1,12,3.605951158,0.083333333,0.30049593
জীৱ,1,1,23,3.605951158,0.043478261,0.156780485
জীৱ-জন্তু,1,1,14,3.605951158,0.071428571,0.25756794
জীৱই,1,1,14,3.605951158,0.071428571,0.25756794
জীৱন,12,12,174,2.526769912,0.068965517,0.174259994
"জীৱন,,,,,,,",1,1,14,3.605951158,0.071428571,0.25756794
জীৱনক,1,1,18,3.605951158,0.055555556,0.20033062
জীৱনটোত,1,1,14,3.605951158,0.071428571,0.25756794
জীৱনত,8,7,71,2.760853118,0.112676056,0.311082041
জীৱনেই,1,1,10,3.605951158,0.1,0.360595116
জীৱনৰ,8,7,157,2.760853118,0.050955414,0.140680414
জুই,25,23,203,2.244223322,0.123152709,0.276382182
জুইত,1,1,24,3.605951158,0.041666667,0.150247965
জুইৰ,1,1,15,3.605951158,0.066666667,0.240396744
জুখিব,1,1,11,3.605951158,0.090909091,0.327813742
জুগালি,1,1,20,3.605951158,0.05,0.180297558
জুটি,1,1,11,3.605951158,0.090909091,0.327813742
জুতা,1,1,5,3.605951158,0.2,0.721190232
জুনি,1,1,14,3.605951158,0.071428571,0.25756794
জুনে,1,1,14,3.605951158,0.071428571,0.25756794
জুপ,1,1,26,3.605951158,0.038461538,0.138690429
জুবিন,25,19,266,2.327197557,0.093984962,0.218721575
জুবিনদা,1,1,7,3.605951158,0.142857143,0.51513588
জুবিনে,1,1,14,3.605951158,0.071428571,0.25756794
জুম,2,2,14,3.304921162,0.142857143,0.472131595
জুলি,2,2,25,3.304921162,0.08,0.264393693
জুৰাব,1,1,18,3.605951158,0.055555556,0.20033062
জুৰি,3,2,38,3.304921162,0.078947368,0.260914829
জুৱা,1,1,20,3.605951158,0.05,0.180297558
জুৱিন,1,1,21,3.605951158,0.047619048,0.17171196
জূকতী,1,1,5,3.605951158,0.2,0.721190232
জে,20,18,671,2.350678652,0.029806259,0.070064937
জে...,1,1,28,3.605951158,0.035714286,0.12878397
জে.হে,1,1,45,3.605951158,0.022222222,0.080132248
জেইলত,1,1,8,3.605951158,0.125,0.450743895
জেক,1,1,45,3.605951158,0.022222222,0.080132248
জেকচনৰ,1,1,5,3.605951158,0.2,0.721190232
জেগাত,6,6,46,2.827799907,0.130434783,0.368843466
জেনীক,1,1,21,3.605951158,0.047619048,0.17171196
জেনেকে,1,1,30,3.605951158,0.033333333,0.120198372
জেপি,1,1,5,3.605951158,0.2,0.721190232
জেফ,1,1,7,3.605951158,0.142857143,0.51513588
জেমছ,1,1,34,3.605951158,0.029411765,0.106057387
জেল,3,3,32,3.128829903,0.09375,0.293327803
জেলত,8,8,75,2.702861171,0.106666667,0.288305192
জেললৈ,3,3,44,3.128829903,0.068181818,0.213329312
